client_id,visitor_id,visit_id,process_step,date_time
8314877,895727570_60359092785,854472582_69243816289_683665,confirm,2017-06-06 13:48:25
1396571,999523906_54792879361,854477589_39623758756_888458,confirm,2017-06-07 18:26:13
1950330,262609385_43152328845,854498394_94149504536_968498,confirm,2017-05-31 20:59:47
3655833,555836510_21930028007,854509938_39643836017_724579,confirm,2017-06-14 15:22:44
3119013,421552561_94589688118,854516029_23318062708_654693,confirm,2017-06-02 16:48:23
9789496,252890201_68065989271,854521996_8258345901_636120,confirm,2017-06-06 13:27:39
3371177,109362897_20946793331,854558074_44841570610_38111,confirm,2017-04-07 12:54:37
8847678,180857668_94046632971,854572018_42937011196_527862,confirm,2017-03-30 10:29:20
9849440,938009306_42107466634,854577852_36620268612_248420,confirm,2017-06-10 17:24:03
1813137,552796386_13292627096,854594853_76720623204_211363,confirm,2017-06-14 20:00:42
6322646,853051104_93798176031,85459596_2242181922_619065,confirm,2017-04-15 23:06:57
1675968,35218561_56583788038,854640774_603414190_287762,confirm,2017-06-01 14:35:25
2476053,548256044_9608673354,854644841_24440744785_543603,confirm,2017-05-15 00:48:27
3069269,702614840_16789441407,854656014_17994551847_337830,confirm,2017-04-05 13:01:31
4083899,525274669_6901244692,854669847_59747079869_117524,confirm,2017-06-05 08:02:14
663373,160075671_73421104780,854678983_68418895577_915583,confirm,2017-06-17 16:06:19
5378046,163233303_12330104595,85472208_29271559715_476222,confirm,2017-04-12 11:32:15
9928646,187123559_97340548783,854728341_863808671_28131,confirm,2017-05-31 18:07:16
777859,307390511_80795523003,854730870_45000103157_413603,confirm,2017-04-14 20:36:51
2468846,56164656_54516967992,854746661_97190035944_894087,confirm,2017-03-29 11:16:57
4621567,898954007_72615116837,854751799_19945157953_586743,confirm,2017-04-06 15:37:38
2334881,552619231_44663856418,854752247_19610108051_132660,confirm,2017-04-02 22:13:04
3325959,482246960_66981390400,854753014_71130306958_501833,confirm,2017-05-24 16:24:11
4210170,291435561_44734232251,854765101_62277102001_740421,confirm,2017-05-19 11:44:29
3093551,133548120_97836314226,854773941_68545543729_902612,confirm,2017-04-02 16:36:48
2141392,182513678_95567774109,854780578_34177493519_340609,confirm,2017-05-23 20:45:32
6323471,623403223_53922709860,854789231_22487984071_795738,confirm,2017-06-16 10:30:24
6177477,603962347_2702684474,854801890_9959029257_948267,confirm,2017-05-24 13:25:11
713478,340465252_57500198090,854805564_31205784830_983947,confirm,2017-06-05 13:47:23
2151286,661652362_83216075105,854830391_37977215994_426736,confirm,2017-06-03 20:44:17
4507502,181973728_74713662041,854832377_30146752670_593738,confirm,2017-04-03 22:59:59
2179756,310609645_81719077067,854876603_72126163877_150849,confirm,2017-06-05 11:04:28
2685977,620643565_95350732501,854906465_14165164500_730535,confirm,2017-06-07 17:19:35
6198022,558421053_56506540037,854919032_52216488576_468080,confirm,2017-04-12 18:22:52
8576266,66229597_37010675789,854930439_13284542148_936436,confirm,2017-04-19 11:27:12
2098886,184428584_16889816386,854942711_8127478663_640097,confirm,2017-06-07 12:16:02
4409197,184428584_16889816386,854942711_8127478663_640097,confirm,2017-06-07 12:02:41
8919512,532713349_3544723509,854952795_88418956702_681186,confirm,2017-06-01 12:56:57
6773579,611450276_96190415685,854954919_29362612543_748066,confirm,2017-05-28 11:21:44
4638768,602055795_91584420736,854955938_1477612978_557621,confirm,2017-05-30 19:19:46
9782738,811837197_39376183750,854960459_49829198605_188761,confirm,2017-06-02 07:49:46
8762854,118252729_95159091058,854993266_69415705825_290752,confirm,2017-06-05 20:32:19
5448201,393979441_19629940793,854999547_77472730240_208953,confirm,2017-06-12 16:05:56
4538370,394902124_93897833561,85501998_37608982028_613677,confirm,2017-04-01 17:24:49
5576110,930412076_71429244158,855025353_72994466413_399176,confirm,2017-03-29 12:48:01
8382827,199331910_62806072875,855034575_8917697196_330976,confirm,2017-06-09 05:13:44
2732252,788760474_29065370211,855042480_46467218859_290230,confirm,2017-04-12 11:12:12
6042231,682880495_7845986417,855055881_561169446_829837,confirm,2017-04-11 16:36:40
8786831,338068934_44222619889,855056794_8177572273_668441,confirm,2017-06-15 10:00:02
318369,34518900_94606182431,855071901_13457275287_4228,confirm,2017-06-08 10:47:58
9459101,125204028_13527879559,855072538_13554763989_407708,confirm,2017-04-12 17:39:02
4582308,299009964_9877760276,855109047_25160896989_922321,confirm,2017-05-31 11:59:59
2960484,187761974_53172728607,855111602_68850087150_349286,confirm,2017-06-14 11:41:17
9780777,846128988_25667560601,855111850_45614220689_770532,confirm,2017-06-12 10:13:35
6154241,374190890_1423439606,855132820_20585561779_681022,confirm,2017-04-10 17:58:52
6943977,848850142_24646248067,855136519_59797872485_936479,confirm,2017-06-01 13:50:12
3926345,882540238_35107290501,855146755_3059293780_248780,confirm,2017-05-25 16:44:55
861552,633092575_45600814728,855208490_18421291644_600373,confirm,2017-04-06 20:30:26
3860844,299036125_95279567727,85522202_54339898319_756318,confirm,2017-06-06 16:14:21
6774181,571411293_72041462391,855222918_96164091251_197822,confirm,2017-04-20 16:26:47
1086907,824227176_82099668336,855228823_21926504511_201356,confirm,2017-05-20 12:30:48
2898010,229453587_3618095272,855230532_22127368186_815994,confirm,2017-03-30 20:10:46
8962487,76582201_60098274664,855230763_41930928826_641611,confirm,2017-05-27 15:24:59
6427940,186110789_70505195387,855247036_60994318269_48985,confirm,2017-05-06 11:02:15
9582317,63089647_57459928121,85527144_65956654351_955988,confirm,2017-04-02 09:49:07
9477940,216561134_1386999171,855272987_23508657157_12133,confirm,2017-04-16 18:17:17
6822805,165989343_40173648067,855278457_65427477340_62025,confirm,2017-06-18 14:55:51
9058953,312215579_94712101901,855283954_73853822978_43311,confirm,2017-03-31 12:50:14
147043,518194839_78572910187,8552947_56469954768_506178,confirm,2017-06-04 16:10:31
206428,604870340_76821370140,855312912_49626619039_216208,confirm,2017-05-17 08:11:02
7563227,942580389_3088495689,85531549_60681090040_56151,confirm,2017-04-19 20:18:41
6937749,926873136_29421567368,855321711_5985034525_584670,confirm,2017-05-16 15:52:10
1451310,320892833_16808476771,855332968_82886189117_339961,confirm,2017-05-24 13:16:53
2649590,442064710_68980668806,85535341_913502948_974478,confirm,2017-06-15 19:24:33
8266990,43869821_37218265480,855382092_15606239335_768924,confirm,2017-06-14 15:47:34
1544311,593289076_71159203985,855391523_24734218982_654388,confirm,2017-06-05 13:31:26
2604445,88215811_98664284741,855401498_4226305267_114075,confirm,2017-04-13 19:57:55
8011627,415427260_17852847840,855408005_98277433361_392361,confirm,2017-06-04 11:51:06
3340793,158276973_69998503198,855416336_7939619978_886105,confirm,2017-04-20 10:55:37
6928271,975059801_65944468267,855459988_44353472050_358998,confirm,2017-04-22 09:46:35
3922781,418222902_35418115061,855496620_22397555707_84644,confirm,2017-03-29 11:32:50
9239505,622124377_66539418810,855512829_71471473475_263722,confirm,2017-04-02 06:50:32
3303111,407221947_88481719275,855552701_40658439249_1014,confirm,2017-04-20 12:00:40
6064573,708270614_34461947930,855578222_78795154709_758141,confirm,2017-04-12 14:08:16
3738400,879907471_18183782443,855587034_56531967514_609765,confirm,2017-06-15 10:38:45
2978756,529425332_68285604573,855587749_48772730097_190514,confirm,2017-04-09 14:05:21
8825210,109441878_26538735886,855606987_52605802933_995777,confirm,2017-06-01 13:07:16
3825646,552977413_32736472382,85561017_41284999077_595170,confirm,2017-04-19 21:02:03
1032771,605187131_15432465567,855614323_97115656533_884509,confirm,2017-06-02 22:16:41
8032251,992473593_6639885981,855670032_30022524749_440247,confirm,2017-05-24 12:11:45
5850402,222044075_99297817172,855672181_32363203433_371079,confirm,2017-04-10 08:21:15
1918191,559177728_77891042550,855713699_23817463443_745445,confirm,2017-04-12 15:38:58
83507,514671832_96679230042,855723785_84131095300_586360,confirm,2017-03-29 12:07:08
4603617,779172007_43860870887,855758760_54679453139_669393,confirm,2017-05-24 18:15:44
6792566,300882712_29277385312,855759338_36605018068_173864,confirm,2017-04-22 14:10:52
2141508,118959555_68041385219,855759882_63475958840_840979,confirm,2017-04-06 10:56:39
940850,34606672_36910740629,855769501_86104688863_764630,confirm,2017-03-31 12:31:34
2411515,382923365_79165729421,855773110_57491271983_870674,confirm,2017-05-26 16:43:14
596346,294461063_42954985043,855785437_83214066722_318509,confirm,2017-06-01 12:38:40
853611,242594628_135218727,855803347_24788465873_265623,confirm,2017-05-15 21:32:13
4226177,632689509_35862119882,855826670_84749705613_721037,confirm,2017-05-25 22:01:56
6241934,168410694_16875249628,855830529_41990849661_924839,confirm,2017-06-01 11:21:17
7583850,565413258_96650374199,855833138_79848708601_795462,confirm,2017-04-04 11:45:49
2862364,39721728_45621946187,855839977_42968949472_251442,confirm,2017-06-04 16:02:17
9461443,798329045_26504419939,855844836_51160311018_830241,confirm,2017-06-12 15:48:50
194329,50362969_24076134657,855859373_73217927782_592878,confirm,2017-04-05 13:06:12
6675460,758157511_33763205690,855878308_72318783240_568795,confirm,2017-05-17 19:35:34
4488610,738430688_86871546998,855879269_45688356603_222583,confirm,2017-04-14 19:08:05
7801306,227207073_51237334530,855886378_80467604168_498015,confirm,2017-06-09 11:59:33
4263918,801630131_87926061329,855899716_88945036226_900039,confirm,2017-04-01 13:09:40
8434131,235617210_57173348816,855911238_83307179385_149360,confirm,2017-04-05 11:18:33
8347135,290639460_68725783780,855961865_42463371231_92172,confirm,2017-04-13 19:05:22
2684246,798899772_59167261119,855973758_6103574976_70428,confirm,2017-03-29 11:17:28
8626423,612739836_27261542053,855991556_88192682803_522818,confirm,2017-04-14 18:41:42
1871567,615510804_10703324684,856015542_38240168421_468684,confirm,2017-05-23 22:39:02
8354297,130607526_99427082213,856016195_76690429306_167441,confirm,2017-06-20 09:59:53
2647155,186588786_94776277374,856037664_63946130563_260817,confirm,2017-04-19 17:07:35
3043474,644536651_6501719610,856048289_60176623150_858952,confirm,2017-06-05 13:34:57
330816,432918793_57226702611,856062382_74264649398_722716,confirm,2017-06-08 06:35:06
4852379,306352398_54766724574,856077432_92217069936_267210,confirm,2017-05-25 00:00:23
3920173,692786308_70369013711,856080793_67373387351_758913,confirm,2017-04-05 11:23:15
4408202,739025620_12624859325,856090906_4767873540_413795,confirm,2017-04-01 06:37:18
3057959,355343991_21210745953,856094192_20308144464_772288,confirm,2017-03-29 18:50:29
9116004,30529394_83494969162,8561061_66008891101_227407,confirm,2017-05-31 19:54:50
499225,995306872_17116947135,856110202_61395368287_449545,confirm,2017-03-29 16:43:30
6387033,935565543_951081874,856115668_41999048705_497114,confirm,2017-05-03 05:43:16
4412023,823078943_6763863163,856121740_55768491134_408051,confirm,2017-06-20 13:52:23
1803283,920854022_71235155193,856138601_41643760304_774093,confirm,2017-05-25 15:59:51
7895524,77461625_14990230122,856145589_18194270056_938991,confirm,2017-06-17 11:20:56
8019543,892205820_25175678777,85614628_54430256224_273356,confirm,2017-06-07 11:11:54
8112934,579960655_275158309,85615122_45651109345_818840,confirm,2017-06-07 18:19:00
5523196,38813071_57375058204,856156397_5300832328_605712,confirm,2017-04-12 12:34:05
6507056,166072768_15834344272,856158233_20904135301_132592,confirm,2017-04-05 15:15:20
6982403,415395067_79266504125,856164486_9775159018_566466,confirm,2017-05-14 08:55:12
4334640,228156664_95531013954,856165148_91123045939_307116,confirm,2017-06-07 18:02:13
3734426,143670574_55323081619,856169112_56101408014_410970,confirm,2017-06-04 10:54:18
3121872,312946098_21886908755,85617550_39455569936_237099,confirm,2017-04-05 19:31:03
7988499,580207617_55312181194,856185060_76849075506_310919,confirm,2017-06-18 15:10:31
1299623,357674309_73369468903,856208783_15406850715_90258,confirm,2017-05-15 11:24:08
3199440,987904705_85903242764,856252756_21376009367_731298,confirm,2017-03-29 16:52:58
2041875,197045909_30954636744,856262431_82237216543_538435,confirm,2017-04-04 12:22:34
4603360,102406455_42935208533,856277513_90041585407_802732,confirm,2017-03-29 14:08:04
6448518,270099750_30110803087,856286680_87306507878_55547,confirm,2017-03-29 18:48:17
701540,186839840_90269793875,856330615_42500644557_970259,confirm,2017-04-05 22:37:15
4601112,3665789_89931552457,856367863_91971767119_7453,confirm,2017-05-07 11:45:32
9510417,45326572_19158073900,85637080_19583603797_766342,confirm,2017-04-04 08:20:00
5716664,598448907_71386816211,85638327_21785236866_203057,confirm,2017-04-18 12:22:07
8826014,605546309_21223560116,856384885_51079701246_433589,confirm,2017-04-15 13:36:55
1767154,527893388_26640337010,856400067_62049627146_799939,confirm,2017-06-13 15:27:49
3620458,46651748_28101900937,856422187_59481266472_384114,confirm,2017-05-26 15:44:47
1684351,569076885_53413290074,856429531_39426817967_879471,confirm,2017-06-09 07:51:56
972889,585578196_26040099901,856433590_48148815429_149756,confirm,2017-06-16 09:19:51
4327657,932847930_78331792494,856463712_87653671935_352173,confirm,2017-03-29 17:34:38
5764319,611177822_36194529366,856468711_55740044878_830527,confirm,2017-06-03 12:57:23
6188577,426258997_74926271581,856469737_40438667021_816060,confirm,2017-05-11 15:35:53
6977399,195846030_51098938559,856478584_63376214423_994673,confirm,2017-05-24 13:46:49
2678720,989715038_2550080538,85648119_56145599271_32885,confirm,2017-06-04 15:33:40
3175164,313846984_89402388407,85649457_8810036352_331616,confirm,2017-04-03 15:42:35
536510,941370492_22136356908,856497350_48415777304_156489,confirm,2017-04-02 13:06:11
3841861,645808769_50099650246,856525971_97902570708_295368,confirm,2017-03-29 12:57:05
7369156,543921522_4125052926,856560775_84421107362_141670,confirm,2017-06-09 10:40:29
5715807,81120998_19645305761,8565611_66285636239_15958,confirm,2017-04-14 10:17:30
1651252,78132243_30595284817,856576631_56923777338_93065,confirm,2017-06-16 18:25:19
342322,853835645_10033674318,85657740_6738875006_292298,confirm,2017-04-10 22:41:29
6992663,13348420_39427821180,856581352_67034810258_174710,confirm,2017-03-17 07:40:44
4970481,636882161_3840069780,856581456_22449396374_519503,confirm,2017-04-28 13:50:50
9618489,189000770_79076264403,856599879_24010150122_322197,confirm,2017-06-01 16:22:21
1971846,132185647_51275118193,85661800_72238874340_163725,confirm,2017-03-15 13:19:48
9687894,305551520_99236070225,856620521_82433692755_727817,confirm,2017-03-29 18:40:34
2608567,422113136_68699203772,856627764_87287627892_650545,confirm,2017-04-05 11:20:55
8869453,865776930_44259280296,856627887_70160191961_328017,confirm,2017-04-16 11:43:33
9116217,409133800_4057180984,856636102_89244620174_856598,confirm,2017-04-19 17:00:54
3782323,220027656_44986189129,856642255_12445142489_409364,confirm,2017-06-09 13:39:42
8262941,173621728_78679772571,856644740_53639600438_658709,confirm,2017-04-12 18:28:32
5335639,485121319_54898491352,856657328_83186671929_297115,confirm,2017-05-17 07:02:40
3750864,964663371_18714031053,856674768_32999825196_151382,confirm,2017-04-05 17:18:29
9439273,430131925_74977470124,856681399_33685623282_966546,confirm,2017-03-29 11:58:58
6370292,377536596_50268691372,856681911_19964571647_526768,confirm,2017-05-25 13:39:48
4962020,896478974_74671581836,856705089_33104929488_935988,confirm,2017-05-20 10:07:43
3052488,980144035_50283989630,856708925_85425426899_519549,confirm,2017-03-29 13:44:55
2079131,720146531_64587484444,856713961_94646187135_806974,confirm,2017-03-31 09:40:36
8605796,34506216_23229304429,856715215_50495675136_310798,confirm,2017-05-24 16:23:11
8677117,29594472_14255309160,856728545_18707271838_253548,confirm,2017-06-17 10:06:20
1666074,995508078_58258656068,856744918_82226240089_522059,confirm,2017-03-30 11:37:28
3017094,544148510_20045505370,85674504_66126286521_592674,confirm,2017-04-09 15:44:56
6398351,641868184_355340382,856752683_12043260053_36023,confirm,2017-06-15 11:12:56
1544759,956591423_88662784762,856755959_92381918489_579630,confirm,2017-04-15 12:40:42
8412195,877455499_80481022315,856764103_87547223736_327330,confirm,2017-04-05 13:49:16
9999768,389637884_26725643037,85676722_11636430786_122704,confirm,2017-06-03 18:13:16
1962811,647973240_30204578031,856781132_85308376265_531930,confirm,2017-03-30 19:09:21
8025864,341057923_65583244475,856783561_85181900436_933314,confirm,2017-04-03 06:43:39
1583783,274239920_78516829024,856790701_59113718251_380672,confirm,2017-03-27 20:12:03
1061011,144830488_25874627019,856851745_689425689_222158,confirm,2017-06-05 07:40:08
3527354,897361054_80272404678,856857113_56456635047_728774,confirm,2017-06-10 08:59:43
2836104,413934927_71912522423,856860958_96043808256_47374,confirm,2017-04-12 15:46:01
7640999,52920781_34500155145,856862418_97510719471_188944,confirm,2017-05-17 11:14:48
6124908,413329628_1914342702,856872682_58336574939_701665,confirm,2017-03-29 12:20:06
6629741,187948206_33676101828,856884392_24167088154_548952,confirm,2017-03-30 14:40:32
4958459,676954701_42758672447,856887470_65926790020_531051,confirm,2017-06-01 12:17:33
7548603,922901800_57330691301,856889310_76419113308_251743,confirm,2017-06-04 00:22:06
4607987,252939594_825914708,856907441_77123463619_678224,confirm,2017-04-03 22:03:03
8202384,666519657_16602076555,85692258_56845654505_219921,confirm,2017-04-21 21:06:33
6343693,489147742_85370634505,856930023_76707004518_533204,confirm,2017-05-09 22:53:00
6353548,873704632_14115622958,856936834_19747674884_691049,confirm,2017-05-12 21:26:26
4107142,961315154_73622790544,856950602_11119346729_553195,confirm,2017-06-14 21:01:25
6446044,205640654_81738375075,856952652_91847585644_748320,confirm,2017-05-27 23:55:16
7833301,464721394_41545130269,856967593_28861634347_276652,confirm,2017-04-05 12:11:14
9464395,867411360_10765857494,856981955_13850721098_631680,confirm,2017-06-04 06:21:09
5656229,613947104_63747709160,856993872_95419654835_186258,confirm,2017-05-23 10:36:16
4993511,201111641_39571697837,856999629_83223011804_93168,confirm,2017-06-19 07:25:30
8167818,32116677_76976293259,857003471_46023700697_984643,confirm,2017-06-18 19:48:33
8267405,422705243_975286002,857006762_39869975521_2354,confirm,2017-04-06 11:08:12
6698105,500896598_2323489272,857008353_20697099275_818124,confirm,2017-06-19 13:39:55
6619956,141397949_50052646595,857012553_96649005519_174222,confirm,2017-05-24 17:52:51
1422677,535672592_27675450478,85702805_27830100994_595664,confirm,2017-06-01 19:39:41
3866893,223216076_95404111278,857034522_68540752946_381052,confirm,2017-06-06 14:42:50
7571586,220682247_80790784124,857038879_20668717373_716415,confirm,2017-04-03 08:40:20
7154244,115132123_7226799961,85704312_76323558935_206124,confirm,2017-06-03 11:34:53
2202881,600945692_84289446770,857043520_93886168335_275683,confirm,2017-06-01 13:54:27
1270904,158766721_21996846076,857055781_98547964728_140635,confirm,2017-06-09 15:20:45
4262378,455098805_71171319832,857061137_24569034266_443336,confirm,2017-06-14 11:19:09
6211800,479226323_88409974463,857075800_28725676143_141720,confirm,2017-04-28 20:37:38
3896506,676666269_36423173084,857102187_93016389730_73127,confirm,2017-06-14 07:54:59
4604859,742601962_88852685800,857118617_36622175174_510012,confirm,2017-05-24 16:04:28
6079413,975633684_38775616326,857120099_67210232515_432840,confirm,2017-06-07 18:18:15
3398684,570654016_69056068103,857125778_83334409031_625007,confirm,2017-05-20 08:53:43
6530501,656133860_4995938385,857137611_11690956775_28188,confirm,2017-03-29 14:08:32
8512156,161696481_10309768613,857157782_73975818824_255293,confirm,2017-06-11 17:48:59
9952044,923923182_2356686292,857160283_31342941874_766348,confirm,2017-06-05 10:28:12
7644595,881284014_19523628254,857160284_53368816896_248636,confirm,2017-06-01 14:19:33
6903409,330250281_71715422461,857164127_42181691814_999842,confirm,2017-06-15 20:23:33
7176125,140999099_39825332883,857193578_55869354895_560054,confirm,2017-06-19 07:55:23
360748,768770874_66263639507,857194398_88709903793_837349,confirm,2017-06-02 07:51:20
481584,809480036_9150182087,857204761_35512881000_851382,confirm,2017-06-06 03:01:10
936963,613726597_51125623377,857211691_78996519130_149237,confirm,2017-04-12 11:12:33
837715,771227449_85225431404,857215291_71842709807_786104,confirm,2017-05-12 09:02:19
648107,268368103_27120665375,857218029_51055908052_944706,confirm,2017-06-08 13:24:12
6920490,268368103_27120665375,857218029_51055908052_944706,confirm,2017-06-08 13:21:03
8175874,307281282_50892386372,857229662_12459154061_172606,confirm,2017-03-29 09:01:36
8556055,56707451_62483193065,857243035_52304603051_512476,confirm,2017-06-07 17:34:12
5918270,679238099_5685563509,857256355_41052107086_59327,confirm,2017-06-04 13:23:38
1352981,951293547_13513875294,857268168_77589867562_637993,confirm,2017-06-04 08:49:22
922323,597117915_38994293612,857268479_1647529275_122648,confirm,2017-05-24 13:30:25
7605728,18206533_67130032626,857284128_45584981393_966543,confirm,2017-04-21 12:08:10
1985007,199300620_58616737524,857284694_35635859452_910448,confirm,2017-06-08 10:32:40
1895406,498358629_28458669254,857290468_38161708775_862284,confirm,2017-03-29 11:44:12
1600564,152522622_84723585867,857315684_48141458055_253085,confirm,2017-05-24 16:14:23
4143292,259944033_85078255703,857337754_37830627626_131198,confirm,2017-04-19 12:42:01
1078935,519061980_27192878884,857344256_99302391061_750659,confirm,2017-06-13 10:42:05
4506469,354062124_43428707305,857363047_34907507348_45681,confirm,2017-05-30 13:13:51
4610170,848846917_68607567615,857392884_34894206102_440252,confirm,2017-04-05 11:33:03
3676166,563569467_67440942857,857398869_82587136986_512650,confirm,2017-03-29 16:56:01
6776715,654766443_33055397096,857404458_5059215783_523735,confirm,2017-05-25 18:21:15
2368893,986143531_48426815345,857407248_40339728303_302838,confirm,2017-06-01 15:02:33
7578231,5826611_88423674232,857416551_19287955456_553336,confirm,2017-04-17 18:27:52
3026285,150114105_4119601728,85741732_60799568418_964456,confirm,2017-06-14 14:41:35
3523408,216192863_41259197228,857433211_84994894527_598826,confirm,2017-05-30 12:07:23
2853086,526791388_42430381574,857441096_3271042554_953998,confirm,2017-04-08 15:33:15
4898766,375054973_29979961989,857443564_91755391677_54483,confirm,2017-06-17 18:27:09
5519493,752145856_14343518697,857471069_91677442298_3275,confirm,2017-06-01 12:46:11
945979,483210420_7480371926,857478000_97750338758_597747,confirm,2017-04-06 15:59:19
4251791,542918034_64426381295,857491636_46318555224_967475,confirm,2017-06-08 14:05:34
8739280,257430913_59675476014,857505049_94927551614_305084,confirm,2017-06-04 17:26:39
4399507,2418984_27815997319,857525410_23677177390_597918,confirm,2017-04-12 11:50:08
5136813,919687826_53449744010,857526956_91061648286_434657,confirm,2017-06-16 09:22:33
8251530,585149568_15749135761,85752813_73206246984_631332,confirm,2017-03-29 14:55:49
6689103,735185026_47321834493,857543801_46553821334_511134,confirm,2017-06-06 00:56:02
3039349,553387091_23039614317,857547121_70995414772_879086,confirm,2017-06-05 10:05:48
5572217,454175305_51680788436,85755479_32503096462_162099,confirm,2017-04-05 07:41:46
5543493,514407758_30162750365,857555460_18585466278_579606,confirm,2017-05-14 11:57:24
3769549,598397118_72258352060,857557929_54449675756_226099,confirm,2017-05-22 09:53:18
2749887,880912971_10403086431,857587730_27274200138_733575,confirm,2017-06-07 21:09:58
9708532,804388732_86524296078,857592850_47638245055_272398,confirm,2017-05-11 09:05:26
1424090,852310394_89860800345,857594072_54773943932_22155,confirm,2017-06-04 06:59:13
4573368,96879394_2311176588,857594475_10801412236_625482,confirm,2017-06-04 13:13:58
2892955,957493384_16819034712,857615971_95267643752_23831,confirm,2017-04-04 15:11:51
1885672,245775496_79893526357,857619704_67844033145_86301,confirm,2017-05-24 14:25:33
1807086,102139985_23373460243,857631986_41191569291_537835,confirm,2017-03-29 11:08:41
5768962,354997693_71326152284,857636262_69435308591_766459,confirm,2017-04-19 11:31:35
8007099,902746901_43857961620,857640805_15610124316_154407,confirm,2017-06-15 07:18:25
4652388,866359048_64284593538,85765983_15564033538_524614,confirm,2017-04-06 15:48:25
5665651,429736438_8483681451,857660362_14090259465_346069,confirm,2017-06-14 23:25:29
4790643,130484326_37707187526,857677292_65923511011_441807,confirm,2017-04-08 21:02:14
665645,381722885_12917846223,857708567_69339523130_476834,confirm,2017-04-12 11:30:29
886185,607064303_42499193060,85770940_44960449409_598255,confirm,2017-05-17 16:57:29
269636,127478610_63202852607,857711335_30087109441_789866,confirm,2017-04-23 12:48:12
2078741,669096623_41290406000,857720839_68953184424_973637,confirm,2017-06-09 07:30:33
1278647,765410339_90805179068,857741341_38073282727_286286,confirm,2017-03-30 12:46:16
509363,105933661_55757360346,857747114_98148906096_684393,confirm,2017-06-14 10:28:28
4039539,196788350_80469681968,85777175_45985169820_247096,confirm,2017-05-14 20:37:40
9869954,214784081_68381317365,857774027_52798200796_765077,confirm,2017-06-17 21:52:03
1664206,700792396_6750085846,857775255_67624350994_478209,confirm,2017-04-13 07:55:00
7847850,134188340_46227679983,857777810_5396547526_528184,confirm,2017-06-11 13:49:18
5102870,644042799_91741421498,857792062_12874296309_220032,confirm,2017-05-10 16:09:35
9500491,535856493_34512233816,857817578_38914841882_401534,confirm,2017-03-29 20:20:56
9517540,575498279_14776463661,857834072_7252735854_185826,confirm,2017-03-30 17:15:26
4215470,243148684_64301030718,857852381_19339880940_530589,confirm,2017-04-04 21:09:56
3367503,461253498_11292915338,857855111_14237228578_859208,confirm,2017-04-12 19:44:11
6893706,338128771_78159989507,857875722_10155573368_797684,confirm,2017-06-11 02:04:11
1976723,636648099_38392005191,857878351_50940876207_329258,confirm,2017-04-03 11:49:28
5672273,319224693_69487091456,857881242_31303962022_904901,confirm,2017-05-10 14:49:28
6405208,760696749_1649176918,857909291_11558928045_612123,confirm,2017-04-15 14:12:34
5885544,327800593_84677491548,857919139_6077275306_819367,confirm,2017-05-24 12:22:21
2169656,976867516_79357862726,857948449_55598781844_407766,confirm,2017-06-04 11:12:07
7215781,450494847_8789238184,857967606_23356097446_428279,confirm,2017-05-25 09:57:28
4728580,345634158_26701861088,857968397_46486685503_130082,confirm,2017-05-06 08:28:41
8137724,27584764_26402122496,85797967_9803334949_372155,confirm,2017-04-16 20:55:12
9078596,176507095_48183056180,858000378_39782270788_267842,confirm,2017-03-29 13:28:34
7645074,365719289_11212778478,858004584_83462723401_197827,confirm,2017-05-27 19:39:11
2063805,144270624_49694948297,858007008_82497825426_28118,confirm,2017-04-08 23:31:03
5189938,841415155_9540085504,858020708_22554010578_230547,confirm,2017-05-24 13:55:26
1915847,890706113_9511143635,85805500_60522371430_62392,confirm,2017-04-16 09:47:35
4857690,888126115_36003017698,858055986_77579491689_881839,confirm,2017-06-07 11:33:19
4868943,360410763_72679688832,858060700_81013657949_597828,confirm,2017-03-29 13:21:29
3909236,254256812_81807023394,858061711_87232570624_898041,confirm,2017-06-05 20:10:45
7480585,217443426_15710841511,858068068_81943040266_724257,confirm,2017-03-23 15:55:22
3568440,928723092_76452212838,858081570_95473396026_742484,confirm,2017-06-07 12:28:36
3739314,880962362_52622299587,85811366_19037793481_515899,confirm,2017-06-19 18:39:22
2211875,949850237_22472455582,858169601_15730318741_729473,confirm,2017-06-14 22:02:16
5790947,204215694_21721528305,858171799_45811846006_86787,confirm,2017-05-25 18:46:16
6673743,131942720_62798644476,858175564_43957058399_175801,confirm,2017-03-29 13:45:39
6332250,151688410_32394444529,858178077_93256342721_786768,confirm,2017-04-16 11:43:17
7757681,215354647_63451871675,858178591_27143416338_193231,confirm,2017-06-06 13:06:21
3069003,311051452_80582660912,858183320_11368858779_20395,confirm,2017-05-21 15:52:47
934768,239561223_84156498432,858186160_13385888543_989978,confirm,2017-06-07 11:23:50
3461027,390628944_23938458108,858187052_99836351546_594917,confirm,2017-04-07 14:35:28
9097687,969340784_29809367343,858187637_57588010278_167513,confirm,2017-04-05 15:45:46
768381,459486587_9633521520,858193071_26262322128_999461,confirm,2017-05-14 13:43:22
2918855,294755055_67707708194,858199250_91100464726_167019,confirm,2017-03-29 12:07:54
8023398,692971286_4831761554,858207367_58888532810_314566,confirm,2017-05-11 20:16:21
7463154,336676645_46596124195,858221728_97728571929_236400,confirm,2017-06-04 10:43:37
997498,390241538_69607146899,85822194_29932385383_317563,confirm,2017-05-10 14:58:26
9758508,138043529_74952778997,858224469_12981034656_329763,confirm,2017-05-01 09:27:33
